#{"t_start": 1707322821.608657, "env_id": "MiniGrid-Empty-5x5-v0"}
r,l,t
0.0,100,470.495459
0.0,100,470.959155
0.0,100,475.953968
0.0,100,476.647627
0.0,100,477.241621
0.0,100,477.693659
0.0,100,478.195677
0.0,100,478.656644
0.0,100,479.102547
0.0,100,479.540048
0.0,100,480.05462
0.0,100,480.546867
0.0,100,481.170661
0.0,100,481.811086
0.0,100,482.442218
0.0,100,482.998963
0.0,100,483.561632
0.0,100,484.185191
0.0,100,484.74962
0.0,100,485.234866
0.0,100,485.730891
0.0,100,486.169728
0.0,100,486.602603
0.0,100,491.273359
0.0,100,491.707373
0.0,100,492.146211
0.0,100,492.588923
0.0,100,493.06927
0.0,100,493.524192
0.0,100,493.959769
0.0,100,494.405092
0.0,100,494.84534
0.0,100,495.280902
0.0,100,495.712806
0.0,100,496.162317
0.0,100,496.600488
0.0,100,497.041165
0.0,100,497.553875
0.0,100,497.996617
0.0,100,498.516862
0.0,100,498.990078
0.0,100,499.443549
0.0,100,499.88481
0.0,100,504.710327
0.0,100,505.240021
0.0,100,505.7322
0.0,100,506.210618
0.0,100,506.683535
0.0,100,507.147337
0.0,100,507.760759
0.0,100,508.305633
0.0,100,508.844003
0.0,100,509.375567
0.0,100,509.864513
0.0,100,510.325516
0.0,100,510.812834
0.0,100,511.273087
0.0,100,511.745021
0.0,100,512.212818
0.0,100,512.661102
0.0,100,513.131113
0.0,100,513.588145
0.0,100,514.060325
0.0,100,514.536036
