#{"t_start": 1707321222.3920522, "env_id": "MiniGrid-Empty-5x5-v0"}
r,l,t
0.937,7,236.026692
0.955,5,236.033671
0.955,5,236.04043
0.955,5,236.047373
0.955,5,236.054198
0.955,5,236.060836
0.955,5,236.06756
0.955,5,236.074159
0.955,5,236.080763
0.937,7,236.093555
0.955,5,236.100503
0.955,5,236.107267
0.937,7,236.11654
0.955,5,236.123158
0.955,5,236.129899
0.937,7,236.13937
0.955,5,236.146036
0.955,5,236.152751
0.955,5,236.159396
0.955,5,236.166013
0.955,5,236.172704
0.937,7,236.182393
0.955,5,236.18948
0.955,5,236.199622
0.937,7,236.209257
0.955,5,236.216389
0.955,5,236.223421
0.955,5,236.230169
0.955,5,236.236972
0.955,5,236.243604
0.955,5,236.250208
0.955,5,236.256864
0.955,5,236.264008
0.955,5,236.27097
0.937,7,236.280385
0.955,5,236.28703
0.955,5,236.293629
0.955,5,236.304221
0.955,5,236.311249
0.955,5,236.318032
0.955,5,236.324932
0.928,8,236.33567
0.955,5,236.342466
0.955,5,236.349212
0.955,5,236.35585
0.955,5,236.362456
0.955,5,236.369559
0.955,5,236.376235
0.937,7,236.385609
0.955,5,236.392271
0.955,5,236.398886
0.955,5,236.409017
0.955,5,236.416056
0.955,5,236.423166
0.955,5,236.429794
0.937,7,236.439185
0.955,5,236.445788
0.955,5,236.452731
0.955,5,236.460368
0.955,5,236.467228
0.955,5,236.473859
0.955,5,236.480614
0.955,5,236.487677
0.955,5,236.494324
0.955,5,236.502107
0.955,5,236.512519
0.955,5,236.521476
0.955,5,236.528149
0.955,5,236.535129
0.955,5,236.542089
0.955,5,236.549001
0.955,5,236.555865
0.955,5,236.56263
0.937,7,236.572004
0.955,5,236.578628
0.955,5,236.585619
0.937,7,236.594929
0.937,7,236.604455
0.955,5,236.615242
0.955,5,236.622029
0.955,5,236.628718
0.955,5,236.635341
0.955,5,236.64194
0.937,7,236.651978
0.955,5,236.658684
0.955,5,236.665488
0.955,5,236.672187
0.955,5,236.67889
0.955,5,236.686303
0.955,5,236.693155
0.955,5,236.699843
0.955,5,236.706656
0.955,5,236.717389
0.955,5,236.725193
0.937,7,236.736006
0.955,5,236.744113
0.955,5,236.751916
0.955,5,236.759832
0.955,5,236.767582
0.928,8,236.779907
0.955,5,236.787707
0.937,7,236.798488
0.955,5,236.806168
0.955,5,236.817007
0.928,8,236.829612
0.955,5,236.837359
0.955,5,236.84507
0.937,7,236.855692
0.955,5,236.863098
0.946,6,236.871896
0.955,5,236.879313
0.955,5,236.886696
0.955,5,236.894291
0.955,5,236.901725
0.955,5,236.909133
0.955,5,236.919236
0.955,5,236.926753
0.955,5,236.934287
0.955,5,236.942881
0.937,7,236.953653
0.937,7,236.962672
0.937,7,236.971588
0.955,5,236.978126
0.955,5,236.984597
0.955,5,236.991388
0.955,5,236.997872
0.937,7,237.006944
0.937,7,237.016269
0.955,5,237.026186
0.955,5,237.032869
0.955,5,237.03943
0.955,5,237.045907
0.937,7,237.054992
0.955,5,237.061505
0.955,5,237.06805
0.955,5,237.074645
0.955,5,237.081182
0.919,9,237.093018
0.937,7,237.102049
0.955,5,237.108494
0.937,7,237.117964
0.955,5,237.127791
0.955,5,237.134848
0.937,7,237.14413
0.955,5,237.150718
0.955,5,237.157191
0.955,5,237.163629
0.955,5,237.170187
0.955,5,237.176943
0.937,7,237.186145
0.955,5,237.192683
0.955,5,237.199228
0.955,5,237.205739
0.955,5,237.212235
0.955,5,237.218979
0.955,5,237.228589
0.955,5,237.235404
0.955,5,237.242027
0.955,5,237.248554
0.955,5,237.255053
0.955,5,237.261672
0.955,5,237.268287
0.955,5,237.274858
0.955,5,237.281476
0.937,7,237.290579
0.955,5,237.297112
0.955,5,237.303862
0.955,5,237.310414
0.955,5,237.316958
0.955,5,237.323519
0.955,5,237.333305
0.955,5,237.340124
0.955,5,237.346778
0.955,5,237.353436
0.937,7,237.362545
0.955,5,237.369352
0.955,5,237.375898
0.937,7,237.385197
0.955,5,237.391956
0.955,5,237.398712
0.955,5,240.162046
0.955,5,240.169392
0.955,5,240.176604
0.955,5,240.183874
0.955,5,240.191423
0.955,5,240.198732
0.955,5,240.206054
0.955,5,240.213622
0.955,5,240.220898
0.955,5,240.231645
0.955,5,240.240349
0.955,5,240.247568
0.955,5,240.254835
0.955,5,240.261873
0.955,5,240.268888
0.955,5,240.275877
0.955,5,240.282872
0.955,5,240.289859
0.955,5,240.296975
0.955,5,240.304071
0.955,5,240.311108
0.955,5,240.318129
0.955,5,240.325123
0.955,5,240.335965
0.955,5,240.343219
0.955,5,240.35037
0.955,5,240.357423
0.955,5,240.364424
0.955,5,240.371432
0.955,5,240.378921
0.955,5,240.386257
0.955,5,240.393307
0.955,5,240.400402
0.955,5,240.407418
0.955,5,240.414425
0.955,5,240.422048
0.955,5,240.429112
0.955,5,240.439772
0.955,5,240.446908
0.955,5,240.453914
0.955,5,240.460902
0.955,5,240.468685
0.955,5,240.47574
0.955,5,240.483712
0.955,5,240.492074
0.955,5,240.499961
0.955,5,240.50765
0.955,5,240.515676
0.955,5,240.523235
0.955,5,240.530871
0.955,5,240.541655
0.955,5,240.549396
0.955,5,240.55677
0.955,5,240.564345
0.955,5,240.572917
0.955,5,240.581063
0.955,5,240.589268
0.955,5,240.596707
0.955,5,240.604839
0.955,5,240.612532
0.955,5,240.621151
0.955,5,240.62879
0.955,5,240.640862
0.955,5,240.649708
0.955,5,240.657828
0.955,5,240.666082
0.955,5,240.674322
0.955,5,240.682817
0.937,7,240.693526
0.955,5,240.701673
0.955,5,240.708733
0.955,5,240.716025
0.955,5,240.722886
0.955,5,240.729603
0.955,5,240.736331
0.955,5,240.748429
0.955,5,240.75561
0.955,5,240.762371
0.955,5,240.769948
0.937,7,240.779264
0.955,5,240.786156
0.955,5,240.792852
0.955,5,240.799518
0.955,5,240.806175
0.955,5,240.813128
0.955,5,240.820255
0.955,5,240.826978
0.955,5,240.833728
0.955,5,240.840382
0.955,5,240.850374
0.955,5,240.857912
0.955,5,240.864693
0.955,5,240.871364
0.955,5,240.878083
0.955,5,240.884742
0.955,5,240.891385
0.955,5,240.898193
0.937,7,240.907977
0.955,5,240.914728
0.955,5,240.92142
0.955,5,240.928081
0.955,5,240.934734
0.955,5,240.941982
0.937,7,240.95485
0.955,5,240.961699
0.955,5,240.968377
0.955,5,240.975028
0.955,5,240.981909
0.955,5,240.99039
0.955,5,240.998717
0.955,5,241.006325
0.955,5,241.013431
0.955,5,241.020852
0.955,5,241.027839
0.955,5,241.034867
0.955,5,241.0418
0.955,5,241.048879
0.955,5,241.059788
0.955,5,241.067197
0.955,5,241.074167
0.955,5,241.081095
0.955,5,241.087991
0.955,5,241.095053
0.955,5,241.102494
0.955,5,241.109461
0.955,5,241.116946
0.955,5,241.123852
0.955,5,241.130759
0.955,5,241.137954
0.955,5,241.14496
0.955,5,241.151652
0.955,5,241.161637
0.955,5,241.168459
0.955,5,241.175158
0.955,5,241.181933
0.955,5,241.188709
0.955,5,241.195422
0.955,5,241.202115
0.955,5,241.208778
0.955,5,241.215434
0.955,5,241.222269
0.955,5,241.228978
0.955,5,241.235666
0.955,5,241.242325
0.955,5,241.249212
0.955,5,241.255897
0.955,5,241.266039
0.955,5,241.273446
0.955,5,241.280231
0.955,5,241.28745
0.955,5,241.294174
0.955,5,241.300926
0.955,5,241.307617
0.955,5,241.314274
0.955,5,241.320926
0.955,5,241.32757
0.955,5,241.335104
0.955,5,241.341874
0.955,5,241.348711
0.955,5,241.355386
0.955,5,241.365374
0.955,5,241.372776
0.955,5,241.379627
0.955,5,241.386366
0.955,5,241.393079
0.955,5,241.399729
0.955,5,241.40639
0.955,5,241.413041
0.955,5,241.420287
0.955,5,241.427019
0.955,5,241.433749
0.955,5,241.440403
0.955,5,241.447046
0.955,5,241.453698
0.955,5,241.460512
0.955,5,241.470793
0.955,5,241.477654
0.955,5,241.484672
0.955,5,241.491969
0.955,5,241.499042
0.955,5,241.506103
0.955,5,241.512865
0.955,5,241.519625
0.955,5,241.526438
0.955,5,241.53316
0.955,5,241.540344
0.955,5,241.547091
0.955,5,241.553798
0.955,5,241.560447
0.955,5,241.571444
0.955,5,241.583075
0.937,7,241.5983
0.955,5,241.606661
0.955,5,241.615749
0.955,5,241.623288
0.955,5,241.630422
0.955,5,241.637835
0.955,5,241.645116
0.955,5,241.656293
0.955,5,241.666179
0.955,5,241.680146
0.955,5,241.688948
0.955,5,241.696881
0.955,5,241.706151
0.955,5,241.714072
0.955,5,241.721617
0.955,5,241.728674
0.955,5,241.737296
0.955,5,241.745512
0.955,5,241.753622
0.946,6,241.761992
0.955,5,241.769959
0.955,5,241.779933
0.955,5,241.78848
0.955,5,241.795603
0.955,5,241.803412
0.955,5,241.810617
0.955,5,241.818307
0.955,5,241.825435
0.955,5,241.832764
0.955,5,241.840258
0.955,5,241.84768
0.955,5,241.855845
0.955,5,241.864166
0.955,5,241.875573
0.955,5,241.88704
0.955,5,241.897183
0.955,5,241.907315
0.955,5,241.914549
0.955,5,241.92192
0.955,5,241.928863
0.955,5,241.936321
0.955,5,241.943587
0.955,5,241.95131
0.955,5,241.958958
0.955,5,241.966045
0.955,5,241.973863
0.955,5,241.984484
0.955,5,241.992003
0.955,5,241.999264
0.955,5,242.006592
0.955,5,242.015003
0.955,5,242.022418
0.955,5,242.030123
0.955,5,242.037146
0.955,5,242.045119
0.955,5,242.053341
0.955,5,242.061193
0.955,5,242.069928
0.955,5,242.077674
0.955,5,242.08981
0.955,5,242.09835
0.955,5,242.105854
0.955,5,242.113209
0.955,5,242.120537
0.955,5,242.127797
0.955,5,242.135752
0.955,5,242.143157
0.955,5,242.150712
0.955,5,242.159055
0.955,5,242.166502
0.955,5,242.174594
0.955,5,242.183237
0.955,5,242.194083
0.955,5,242.201667
0.955,5,242.20887
0.955,5,242.216264
0.955,5,242.223562
0.955,5,242.230657
0.955,5,242.237569
0.955,5,242.244455
0.955,5,242.251649
0.955,5,242.259206
0.955,5,242.266227
0.955,5,242.273474
0.955,5,242.2805
0.955,5,242.287445
0.955,5,242.297345
0.955,5,242.305277
0.955,5,242.31223
0.955,5,242.319222
0.955,5,242.326684
0.955,5,242.333634
0.955,5,242.340835
0.955,5,242.347872
0.955,5,242.354828
0.955,5,242.361742
0.919,9,242.374892
0.955,5,242.38192
0.955,5,242.388881
0.955,5,242.39879
0.955,5,242.405947
0.955,5,242.413379
0.955,5,242.420573
0.955,5,242.428845
0.955,5,242.437446
0.937,7,242.447216
0.955,5,242.454214
0.955,5,242.461401
0.955,5,242.468389
0.955,5,242.475322
0.955,5,242.482574
0.955,5,242.48955
0.955,5,242.499495
0.955,5,242.507175
0.955,5,242.514256
0.955,5,242.521214
0.955,5,242.528213
0.955,5,242.535149
0.955,5,242.542398
0.955,5,242.549392
0.955,5,242.556543
0.955,5,242.563592
0.955,5,242.570686
0.955,5,242.577692
0.955,5,242.585057
0.955,5,242.592294
0.955,5,242.602384
0.955,5,242.610429
0.955,5,242.61758
0.955,5,242.62459
0.955,5,242.631693
0.955,5,242.638684
0.955,5,242.645675
0.955,5,242.655831
0.955,5,242.66322
0.955,5,242.671499
0.955,5,242.678651
0.955,5,242.686887
0.955,5,242.695882
0.955,5,242.713446
0.955,5,242.725649
0.955,5,242.738548
0.955,5,242.751077
0.955,5,242.764136
0.955,5,242.776739
0.955,5,242.787907
0.955,5,242.79928
0.955,5,242.825186
0.955,5,242.835994
0.955,5,242.846493
0.955,5,242.857149
0.955,5,242.867379
0.955,5,242.877596
0.955,5,242.887794
0.955,5,242.898552
0.955,5,242.909329
0.955,5,242.922907
0.955,5,242.930667
0.955,5,242.938097
0.955,5,242.946017
0.955,5,242.953288
0.955,5,242.960535
0.955,5,242.967738
0.955,5,242.974987
0.937,7,242.985132
0.955,5,242.992434
0.937,7,243.002578
0.955,5,243.009835
0.955,5,243.022004
0.955,5,243.029942
0.955,5,243.037234
0.955,5,243.044437
0.955,5,243.051639
0.955,5,243.058857
0.955,5,243.066133
0.955,5,243.07336
0.955,5,243.084684
0.955,5,243.092573
0.955,5,243.099856
0.955,5,243.107155
0.955,5,243.114258
0.955,5,243.124621
0.955,5,243.132192
0.955,5,243.140041
0.955,5,243.147066
0.955,5,243.154341
0.955,5,243.161425
0.955,5,243.168315
0.955,5,243.175967
0.955,5,243.183099
0.955,5,243.190126
0.955,5,243.197053
0.955,5,243.203954
0.955,5,243.210861
0.955,5,243.218319
0.955,5,243.228737
0.955,5,243.235932
0.955,5,243.242852
0.955,5,243.249748
0.955,5,243.256766
0.955,5,243.264157
0.955,5,243.271543
0.955,5,243.278481
0.955,5,243.285469
0.955,5,243.292404
0.955,5,243.299345
0.955,5,243.306854
0.955,5,243.313842
0.955,5,243.32081
0.955,5,243.332411
0.955,5,243.339593
0.955,5,243.346671
0.955,5,243.353709
0.955,5,243.360626
0.955,5,246.114936
0.937,7,246.128312
0.937,7,246.138345
0.955,5,246.145838
0.901,11,246.161506
0.955,5,246.16852
0.955,5,246.175529
0.919,9,246.188455
0.919,9,246.201893
0.955,5,246.211722
0.937,7,246.232927
0.955,5,246.244847
0.955,5,246.253297
0.955,5,246.260337
0.937,7,246.270153
0.955,5,246.277148
0.829,19,246.303682
0.901,11,246.319048
0.955,5,246.329421
0.937,7,246.339955
0.955,5,246.347116
0.955,5,246.354259
0.955,5,246.361276
0.955,5,246.368314
0.955,5,246.375454
0.955,5,246.382577
0.955,5,246.389719
0.919,9,246.402293
0.955,5,246.409301
0.955,5,246.416282
0.955,5,246.423715
0.955,5,246.434171
0.937,7,246.444197
0.937,7,246.454151
0.937,7,246.464515
0.955,5,246.472058
0.955,5,246.479164
0.955,5,246.486816
0.955,5,246.493859
0.901,11,246.513501
0.955,5,246.521779
0.955,5,246.529468
0.937,7,246.543798
0.937,7,246.553999
0.937,7,246.564204
0.937,7,246.57444
0.919,9,246.587261
0.955,5,246.594291
0.955,5,246.60136
0.937,7,246.611914
0.901,11,246.627514
0.955,5,246.638009
0.955,5,246.645413
0.937,7,246.655283
0.955,5,246.662466
0.937,7,246.672414
0.955,5,246.679487
0.955,5,246.686558
0.919,9,246.69923
0.919,9,246.714174
0.955,5,246.721247
0.937,7,246.731002
0.901,11,246.749572
0.955,5,246.758013
0.937,7,246.768047
0.955,5,246.774851
0.91,10,246.788352
0.955,5,246.795152
0.937,7,246.805748
0.865,15,246.826299
0.937,7,246.835732
0.955,5,246.845742
0.955,5,246.853866
0.955,5,246.860867
0.955,5,246.867669
0.901,11,246.883236
0.955,5,246.890001
0.955,5,246.897128
0.955,5,246.904054
0.955,5,246.910825
0.901,11,246.925536
0.955,5,246.932246
0.937,7,246.942105
0.955,5,246.952738
0.955,5,246.961704
0.937,7,246.972104
0.955,5,246.97952
0.865,15,247.003772
0.919,9,247.019974
0.937,7,247.035316
0.955,5,247.043114
0.901,11,247.063037
0.901,11,247.083476
0.919,9,247.096261
0.955,5,247.103609
0.955,5,247.11084
0.955,5,247.118069
0.955,5,247.125404
0.955,5,247.132421
0.919,9,247.145536
0.937,7,247.159025
0.955,5,247.166155
0.955,5,247.173163
0.955,5,247.180301
0.955,5,247.187511
0.955,5,247.194578
0.955,5,247.20167
0.937,7,247.211786
0.955,5,247.218816
0.955,5,247.226106
0.919,9,247.23866
0.919,9,247.251123
0.955,5,247.261521
0.955,5,247.270877
0.955,5,247.278037
0.937,7,247.288312
0.955,5,247.295501
0.955,5,247.302697
0.919,9,247.315381
0.919,9,247.327904
0.919,9,247.340731
0.955,5,247.347824
0.937,7,247.360738
0.955,5,247.367755
0.919,9,247.380126
0.919,9,247.392257
0.955,5,247.399009
0.937,7,247.408362
0.955,5,247.415188
0.919,9,247.42747
0.955,5,247.43426
0.865,15,247.454293
0.955,5,247.464723
0.937,7,247.474638
0.955,5,247.481499
0.937,7,247.490931
0.919,9,247.50421
0.955,5,247.511097
0.955,5,247.52048
0.955,5,247.527585
0.937,7,247.537783
0.937,7,247.548218
0.955,5,247.555103
0.883,13,247.576771
0.955,5,247.583739
0.955,5,247.590579
0.937,7,247.600324
0.955,5,247.607434
0.955,5,247.61451
0.955,5,247.621618
0.955,5,247.628581
0.901,11,247.643725
0.883,13,247.661806
0.919,9,247.678
0.955,5,247.685021
0.937,7,247.694755
0.955,5,247.701871
0.955,5,247.709102
0.937,7,247.718935
0.955,5,247.726305
0.901,11,247.741579
0.955,5,247.748598
0.955,5,247.756327
0.955,5,247.763437
0.937,7,247.776939
0.919,9,247.789484
0.937,7,247.799027
0.955,5,247.805888
0.937,7,247.81557
0.937,7,247.825002
0.955,5,247.831784
0.955,5,247.838565
0.955,5,247.845365
0.937,7,247.854975
0.937,7,247.864417
0.919,9,247.879736
0.901,11,247.89474
0.937,7,247.904291
0.955,5,247.911106
0.955,5,247.917945
0.955,5,247.924723
0.955,5,247.931508
0.919,9,247.943758
0.937,7,247.953235
0.901,11,247.967882
0.955,5,247.974909
0.937,7,247.988126
0.955,5,247.99502
0.955,5,248.002049
0.937,7,248.011546
0.955,5,248.01905
0.955,5,248.026031
0.955,5,248.032982
0.865,15,248.053857
0.955,5,248.060668
0.919,9,248.072749
0.955,5,248.079536
0.937,7,248.094362
0.955,5,248.101295
0.955,5,248.108081
0.937,7,248.117521
0.955,5,248.124298
0.883,13,248.141786
0.919,9,248.153953
0.955,5,248.160754
0.955,5,248.167555
0.919,9,248.179645
0.955,5,248.190043
0.955,5,248.197165
0.919,9,248.209336
0.955,5,248.216115
0.919,9,248.228454
0.955,5,248.23585
0.955,5,248.242721
0.937,7,248.252143
0.955,5,248.258924
0.955,5,248.265821
0.955,5,248.272737
0.919,9,248.284845
0.847,17,248.314451
0.946,6,248.323639
0.937,7,248.334353
0.955,5,248.342133
0.955,5,248.349794
0.901,11,248.36639
0.919,9,248.380208
0.955,5,248.387866
0.937,7,248.401368
0.955,5,248.409039
0.937,7,248.419872
0.937,7,248.430512
0.901,11,248.447072
0.955,5,248.454708
0.955,5,248.46256
0.91,10,248.476822
0.919,9,248.48845
0.955,5,248.498096
0.955,5,248.505589
0.937,7,248.515421
0.901,11,248.530007
0.919,9,248.54178
0.955,5,248.548583
0.955,5,248.555202
0.937,7,248.564563
0.829,19,248.602034
0.937,7,248.613722
0.955,5,248.621098
0.901,11,248.635794
0.955,5,248.6425
0.955,5,248.649195
0.955,5,248.656249
0.955,5,248.663131
0.901,11,248.677844
0.955,5,248.684656
0.955,5,248.691423
0.955,5,248.698353
0.937,7,248.711358
0.937,7,248.720917
0.955,5,248.727703
0.955,5,248.734989
0.919,9,248.747567
0.955,5,248.754413
0.955,5,248.761197
0.937,7,248.770605
0.937,7,248.780111
0.919,9,248.792331
0.955,5,248.799248
0.955,5,248.809379
0.955,5,248.816547
0.955,5,248.823508
0.937,7,248.832989
0.955,5,248.839926
0.892,12,248.85657
0.955,5,248.863399
0.901,11,248.87817
0.919,9,248.890721
0.955,5,248.897656
0.901,11,248.916249
0.955,5,248.923131
0.955,5,248.929935
0.955,5,248.93739
0.955,5,248.944286
0.883,13,248.96898
0.937,7,248.97868
0.937,7,248.98899
0.955,5,248.996555
0.937,7,249.008075
0.937,7,249.0232
0.955,5,249.030226
0.919,9,249.042691
0.955,5,249.050099
0.955,5,249.056868
0.883,13,249.074718
0.955,5,249.081591
0.955,5,249.088977
0.955,5,249.096224
0.937,7,249.10706
0.955,5,249.117203
0.883,13,249.136541
0.955,5,249.143312
0.847,17,249.165867
0.955,5,251.936873
0.955,5,251.94464
0.955,5,251.953059
0.946,6,251.96408
0.955,5,251.971861
0.955,5,251.979141
0.955,5,251.986502
0.955,5,251.993668
0.955,5,252.00098
0.955,5,252.012432
0.955,5,252.021032
0.955,5,252.028223
0.955,5,252.036374
0.955,5,252.04362
0.955,5,252.050813
0.955,5,252.058793
0.955,5,252.066059
0.919,9,252.078649
0.955,5,252.0855
0.955,5,252.09235
0.955,5,252.099665
0.919,9,252.117796
0.955,5,252.126813
0.955,5,252.133794
0.955,5,252.140767
0.937,7,252.152007
0.955,5,252.160053
0.937,7,252.17114
0.955,5,252.178031
0.955,5,252.186246
0.955,5,252.194274
0.955,5,252.201694
0.955,5,252.209623
0.919,9,252.226138
0.919,9,252.238712
0.955,5,252.245667
0.919,9,252.258709
0.955,5,252.266258
0.955,5,252.273274
0.955,5,252.280273
0.955,5,252.287287
0.955,5,252.294675
0.955,5,252.301948
0.955,5,252.308969
0.955,5,252.315993
0.937,7,252.329312
0.937,7,252.33969
0.937,7,252.349535
0.955,5,252.356489
0.955,5,252.363442
0.955,5,252.370391
0.955,5,252.377338
0.955,5,252.384934
0.955,5,252.392062
0.955,5,252.399139
0.955,5,252.406091
0.955,5,252.413085
0.955,5,252.420013
0.955,5,252.431707
0.955,5,252.439776
0.955,5,252.447872
0.955,5,252.455972
0.955,5,252.462942
0.937,7,252.472164
0.955,5,252.478786
0.919,9,252.491003
0.955,5,252.497736
0.955,5,252.504412
0.955,5,252.511168
0.955,5,252.518077
0.955,5,252.527888
0.955,5,252.535435
0.955,5,252.542209
0.937,7,252.551606
0.955,5,252.55823
0.955,5,252.564844
0.955,5,252.571507
0.919,9,252.58345
0.955,5,252.590296
0.955,5,252.598642
0.955,5,252.60667
0.955,5,252.614921
0.955,5,252.623054
0.955,5,252.633499
0.955,5,252.641145
0.955,5,252.648957
0.955,5,252.656063
0.955,5,252.663496
0.955,5,252.670951
0.937,7,252.680849
0.955,5,252.687767
0.955,5,252.694622
0.955,5,252.701683
0.955,5,252.708816
0.955,5,252.715699
0.955,5,252.722561
0.937,7,252.735869
0.955,5,252.743073
0.955,5,252.750176
0.919,9,252.762392
0.937,7,252.772326
0.955,5,252.779275
0.955,5,252.786232
0.937,7,252.795612
0.955,5,252.803565
0.955,5,252.810187
0.955,5,252.8175
0.955,5,252.824239
0.955,5,252.830957
0.955,5,252.840905
0.955,5,252.848664
0.955,5,252.859382
0.937,7,252.874395
0.955,5,252.886526
0.955,5,252.897048
0.955,5,252.906398
0.955,5,252.913867
0.955,5,252.922309
0.937,7,252.932335
0.955,5,252.943381
0.955,5,252.951184
0.955,5,252.958961
0.955,5,252.966305
0.937,7,252.976467
0.955,5,252.983422
0.955,5,252.990388
0.955,5,252.997266
0.955,5,253.005367
0.955,5,253.012791
0.955,5,253.020342
0.955,5,253.027403
0.955,5,253.03448
0.919,9,253.051986
0.955,5,253.0606
0.955,5,253.068683
0.955,5,253.076066
0.955,5,253.083747
0.955,5,253.094978
0.955,5,253.106362
0.955,5,253.117171
0.955,5,253.127808
0.955,5,253.139057
0.955,5,253.16138
0.955,5,253.172374
0.955,5,253.183339
0.955,5,253.194244
0.955,5,253.202051
0.955,5,253.209723
0.955,5,253.217
0.955,5,253.224156
0.955,5,253.231309
0.955,5,253.23903
0.955,5,253.246604
0.955,5,253.257978
0.955,5,253.265873
0.955,5,253.273185
0.955,5,253.280427
0.955,5,253.287665
0.955,5,253.295327
0.955,5,253.302701
0.955,5,253.309972
0.955,5,253.317252
0.937,7,253.327244
0.955,5,253.334858
0.955,5,253.342245
0.955,5,253.349594
0.955,5,253.360448
0.955,5,253.367871
0.937,7,253.378198
0.955,5,253.385624
0.955,5,253.393205
0.955,5,253.401594
0.955,5,253.408717
0.937,7,253.420108
0.955,5,253.42722
0.955,5,253.434338
0.901,11,253.449661
0.955,5,253.460099
0.955,5,253.467768
0.955,5,253.474831
0.901,11,253.490512
0.955,5,253.497604
0.955,5,253.504579
0.955,5,253.511574
0.955,5,253.518526
0.937,7,253.528622
0.955,5,253.535827
0.955,5,253.54284
0.919,9,253.555266
0.919,9,253.572191
0.955,5,253.580765
0.883,13,253.606821
0.955,5,253.614451
0.955,5,253.621787
0.955,5,253.628777
0.955,5,253.635761
0.955,5,253.64272
0.955,5,253.649745
0.955,5,253.656691
0.955,5,253.667367
0.955,5,253.675122
0.955,5,253.682142
0.955,5,253.689111
0.937,7,253.698731
0.955,5,253.706128
0.937,7,253.715875
0.955,5,253.723012
0.955,5,253.730056
0.955,5,253.737132
0.937,7,253.746926
0.955,5,253.753911
0.955,5,253.760878
0.955,5,253.771716
0.955,5,253.779079
0.955,5,253.786134
0.955,5,253.793108
0.955,5,253.800072
0.955,5,253.807036
0.955,5,253.814312
0.955,5,253.821345
0.955,5,253.828213
0.955,5,253.835115
0.937,7,253.844497
0.955,5,253.851096
0.955,5,253.858093
0.937,7,253.867321
0.955,5,253.877247
0.955,5,253.884011
0.955,5,253.89225
0.955,5,253.899287
0.955,5,253.906809
0.955,5,253.913558
0.955,5,253.920223
0.955,5,253.926833
0.919,9,253.938573
0.955,5,253.945443
0.955,5,253.952171
0.955,5,253.958904
0.91,10,253.975297
0.955,5,253.982228
0.937,7,253.992297
0.955,5,253.99915
0.955,5,254.006421
0.955,5,254.013262
0.901,11,254.027921
0.955,5,254.034831
0.955,5,254.041523
0.955,5,254.048507
0.955,5,254.05685
0.955,5,254.068292
0.955,5,254.08614
0.955,5,254.104546
0.955,5,254.129424
0.955,5,254.142899
0.955,5,254.152314
0.955,5,254.161315
0.955,5,254.172733
0.955,5,254.184106
0.955,5,254.19285
0.955,5,254.201292
0.955,5,254.209599
0.955,5,254.217876
0.937,7,254.228674
0.955,5,254.236084
0.955,5,254.243791
0.955,5,254.251339
0.955,5,254.258674
0.955,5,254.265995
0.955,5,254.273249
0.955,5,254.280724
0.955,5,254.291976
0.955,5,254.299565
0.955,5,254.307898
0.955,5,254.315148
0.955,5,254.322105
0.955,5,254.329166
0.955,5,254.336738
0.955,5,254.343635
0.919,9,254.355973
0.955,5,254.362844
0.955,5,254.369715
0.955,5,254.376779
0.955,5,254.383684
0.937,7,254.39773
0.937,7,254.407368
0.955,5,254.414242
0.955,5,254.421917
0.937,7,254.43159
0.955,5,254.438501
0.955,5,254.445357
0.937,7,254.454893
0.955,5,254.462169
0.955,5,254.4695
0.919,9,254.481857
0.955,5,254.488726
0.955,5,254.499004
0.955,5,254.50671
0.955,5,254.51371
0.955,5,254.520594
0.955,5,254.527687
0.955,5,254.535315
0.955,5,254.542356
0.955,5,254.549458
0.955,5,254.556817
0.955,5,254.564056
0.955,5,254.571639
0.955,5,254.578585
0.955,5,254.585782
0.955,5,254.592714
0.955,5,254.603203
0.955,5,254.610226
0.955,5,254.618786
0.955,5,254.625878
0.937,7,254.63552
0.955,5,254.642445
0.955,5,254.64934
0.955,5,254.656409
0.955,5,254.663372
0.955,5,254.670215
0.955,5,254.676843
0.955,5,254.683472
0.955,5,254.690448
0.937,7,254.703665
0.955,5,254.710517
0.955,5,254.717324
0.955,5,254.723945
0.955,5,254.730526
0.955,5,254.737124
0.955,5,254.74383
0.955,5,254.750477
0.955,5,254.75735
0.955,5,254.764965
0.937,7,254.775534
0.955,5,254.783192
0.955,5,254.791049
0.955,5,254.798114
0.937,7,254.812035
0.955,5,254.819692
0.955,5,254.827292
0.955,5,254.834956
0.955,5,254.844286
0.955,5,254.852819
0.955,5,254.860523
0.919,9,254.87459
0.955,5,254.881409
0.955,5,254.888408
0.955,5,254.895634
0.955,5,254.902631
0.955,5,254.912863
0.955,5,254.919647
0.955,5,254.926294
0.955,5,254.932901
0.955,5,254.940061
0.955,5,254.947217
0.955,5,254.955535
0.955,5,254.96359
0.955,5,254.971348
0.937,7,254.981306
0.955,5,254.98831
0.955,5,254.995019
0.946,6,255.004514
0.937,7,255.017734
0.955,5,255.02553
0.955,5,255.032677
0.955,5,255.039443
0.955,5,255.046918
0.955,5,255.053843
0.955,5,255.060477
0.955,5,255.06727
0.919,9,255.079711
0.955,5,255.086446
0.955,5,255.093776
0.955,5,255.100507
0.955,5,255.107166
0.955,5,255.117166
0.955,5,255.123946
0.955,5,258.02744
0.955,5,258.03481
0.946,6,258.04332
0.955,5,258.050457
0.955,5,258.05849
0.955,5,258.065793
